date,rep_id,clinic_id,country,visits,samples,activity_type
2025-04-01,R0005,C00144,FR,0,0,visit
2025-04-01,R0005,C00160,FR,2,2,visit
2025-04-01,R0005,C00192,FR,1,0,visit
2025-04-01,R0005,C00129,FR,3,0,visit
2025-04-01,R0005,C00330,FR,0,0,visit
2025-04-01,R0005,C00337,FR,1,0,visit
2025-04-01,R0005,C00084,FR,0,0,visit
2025-04-01,R0005,C00026,FR,2,2,visit
2025-04-01,R0005,C00116,FR,0,0,visit
2025-05-01,R0005,C00112,FR,0,0,visit
2025-05-01,R0005,C00206,FR,1,1,visit
2025-05-01,R0005,C00145,FR,1,0,visit
2025-05-01,R0005,C00128,FR,2,0,visit
2025-05-01,R0005,C00144,FR,0,0,visit
2025-05-01,R0005,C00160,FR,1,1,visit
2025-05-01,R0005,C00192,FR,0,0,visit
2025-05-01,R0005,C00129,FR,3,0,visit
2025-05-01,R0005,C00330,FR,0,0,visit
2025-05-01,R0005,C00337,FR,0,0,visit
2025-05-01,R0005,C00084,FR,1,0,visit
2025-05-01,R0005,C00026,FR,0,0,visit
2025-05-01,R0005,C00116,FR,1,1,visit
2025-06-01,R0005,C00112,FR,0,0,visit
2025-06-01,R0005,C00206,FR,2,0,visit
2025-06-01,R0005,C00145,FR,0,0,visit
2025-06-01,R0005,C00128,FR,2,0,visit
2025-06-01,R0005,C00144,FR,2,0,visit
2025-06-01,R0005,C00160,FR,0,0,visit
2025-06-01,R0005,C00192,FR,0,0,visit
2025-06-01,R0005,C00129,FR,4,0,visit
2025-06-01,R0005,C00330,FR,1,0,visit
2025-06-01,R0005,C00337,FR,0,0,visit
2025-06-01,R0005,C00084,FR,2,4,visit
2025-06-01,R0005,C00026,FR,0,0,visit
2025-06-01,R0005,C00116,FR,0,0,visit
2025-07-01,R0005,C00112,FR,0,0,visit
2025-07-01,R0005,C00206,FR,0,0,visit
2025-07-01,R0005,C00145,FR,1,0,visit
2025-07-01,R0005,C00128,FR,2,0,visit
2025-07-01,R0005,C00144,FR,0,0,visit
2025-07-01,R0005,C00160,FR,2,0,visit
2025-07-01,R0005,C00192,FR,1,0,visit
2025-07-01,R0005,C00129,FR,6,0,visit
2025-07-01,R0005,C00330,FR,0,0,visit
2025-07-01,R0005,C00337,FR,3,3,visit
2025-07-01,R0005,C00084,FR,4,0,visit
2025-07-01,R0005,C00026,FR,0,0,visit
2025-07-01,R0005,C00116,FR,0,0,visit
2025-08-01,R0005,C00112,FR,0,0,visit
2025-08-01,R0005,C00206,FR,3,0,visit
2025-08-01,R0005,C00145,FR,0,0,visit
2025-08-01,R0005,C00128,FR,2,0,visit
2025-08-01,R0005,C00144,FR,1,1,visit
2025-08-01,R0005,C00160,FR,2,2,visit
2025-08-01,R0005,C00192,FR,0,0,visit
2025-08-01,R0005,C00129,FR,2,0,visit
2025-08-01,R0005,C00330,FR,1,1,visit
2025-08-01,R0005,C00337,FR,0,0,visit
2025-08-01,R0005,C00084,FR,4,0,visit
2025-08-01,R0005,C00026,FR,0,0,visit
2025-08-01,R0005,C00116,FR,0,0,visit
2025-09-01,R0005,C00112,FR,0,0,visit
2025-09-01,R0005,C00206,FR,1,0,visit
2025-09-01,R0005,C00145,FR,0,0,visit
2025-09-01,R0005,C00128,FR,2,0,visit
2025-09-01,R0005,C00144,FR,0,0,visit
2025-09-01,R0005,C00160,FR,2,0,visit
2025-09-01,R0005,C00192,FR,1,0,visit
2025-09-01,R0005,C00129,FR,3,3,visit
2025-09-01,R0005,C00330,FR,1,1,visit
2025-09-01,R0005,C00337,FR,0,0,visit
2025-09-01,R0005,C00084,FR,1,1,visit
2025-09-01,R0005,C00026,FR,0,0,visit
2025-09-01,R0005,C00116,FR,0,0,visit
2025-10-01,R0005,C00112,FR,1,0,visit
2025-10-01,R0005,C00206,FR,0,0,visit
2025-10-01,R0005,C00145,FR,0,0,visit
2025-10-01,R0005,C00128,FR,0,0,visit
2025-10-01,R0005,C00144,FR,1,0,visit
2025-10-01,R0005,C00160,FR,3,6,visit
2025-10-01,R0005,C00192,FR,0,0,visit
2025-10-01,R0005,C00129,FR,0,0,visit
2025-10-01,R0005,C00330,FR,2,0,visit
2025-10-01,R0005,C00337,FR,1,1,visit
2025-10-01,R0005,C00084,FR,4,0,visit
2025-10-01,R0005,C00026,FR,0,0,visit
2025-10-01,R0005,C00116,FR,0,0,visit
2022-11-01,R0006,C00001,FR,1,0,visit
2022-11-01,R0006,C00220,FR,0,0,visit
2022-11-01,R0006,C00192,FR,0,0,visit
2022-11-01,R0006,C00063,FR,0,0,visit
2022-11-01,R0006,C00386,FR,0,0,visit
2022-11-01,R0006,C00221,FR,0,0,visit
2022-11-01,R0006,C00364,FR,6,0,visit
2022-11-01,R0006,C00382,FR,0,0,visit
2022-11-01,R0006,C00024,FR,1,1,visit
2022-11-01,R0006,C00155,FR,5,5,visit
2022-11-01,R0006,C00076,FR,4,4,visit
2022-11-01,R0006,C00369,FR,1,0,visit
2022-11-01,R0006,C00156,FR,1,1,visit
2022-12-01,R0006,C00001,FR,1,0,visit
2022-12-01,R0006,C00220,FR,1,1,visit
2022-12-01,R0006,C00192,FR,0,0,visit
2022-12-01,R0006,C00063,FR,1,0,visit
2022-12-01,R0006,C00386,FR,0,0,visit
2022-12-01,R0006,C00221,FR,1,0,visit
2022-12-01,R0006,C00364,FR,7,7,visit
2022-12-01,R0006,C00382,FR,2,0,visit
2022-12-01,R0006,C00024,FR,1,0,visit
2022-12-01,R0006,C00155,FR,0,0,visit
2022-12-01,R0006,C00076,FR,0,0,visit
2022-12-01,R0006,C00369,FR,0,0,visit
2022-12-01,R0006,C00156,FR,0,0,visit
2023-01-01,R0006,C00001,FR,1,0,visit
2023-01-01,R0006,C00220,FR,0,0,visit
2023-01-01,R0006,C00192,FR,0,0,visit
2023-01-01,R0006,C00063,FR,3,0,visit
2023-01-01,R0006,C00386,FR,0,0,visit
2023-01-01,R0006,C00221,FR,0,0,visit
2023-01-01,R0006,C00364,FR,3,0,visit
2023-01-01,R0006,C00382,FR,0,0,visit
2023-01-01,R0006,C00024,FR,0,0,visit
2023-01-01,R0006,C00155,FR,1,0,visit
2023-01-01,R0006,C00076,FR,3,0,visit
2023-01-01,R0006,C00369,FR,1,0,visit
2023-01-01,R0006,C00156,FR,0,0,visit
2023-02-01,R0006,C00001,FR,2,0,visit
2023-02-01,R0006,C00220,FR,0,0,visit
2023-02-01,R0006,C00192,FR,0,0,visit
2023-02-01,R0006,C00063,FR,0,0,visit
2023-02-01,R0006,C00386,FR,1,0,visit
2023-02-01,R0006,C00221,FR,1,0,visit
2023-02-01,R0006,C00364,FR,5,5,visit
2023-02-01,R0006,C00382,FR,0,0,visit
2023-02-01,R0006,C00024,FR,2,0,visit
2023-02-01,R0006,C00155,FR,5,5,visit
2023-02-01,R0006,C00076,FR,0,0,visit
2023-02-01,R0006,C00369,FR,0,0,visit
2023-02-01,R0006,C00156,FR,0,0,visit
2023-03-01,R0006,C00001,FR,0,0,visit
2023-03-01,R0006,C00220,FR,0,0,visit
2023-03-01,R0006,C00192,FR,1,1,visit
2023-03-01,R0006,C00063,FR,1,0,visit
2023-03-01,R0006,C00386,FR,2,0,visit
2023-03-01,R0006,C00221,FR,0,0,visit
2023-03-01,R0006,C00364,FR,8,0,visit
2023-03-01,R0006,C00382,FR,0,0,visit
2023-03-01,R0006,C00024,FR,0,0,visit
2023-03-01,R0006,C00155,FR,3,0,visit
2023-03-01,R0006,C00076,FR,1,1,visit
2023-03-01,R0006,C00369,FR,0,0,visit
2023-03-01,R0006,C00156,FR,0,0,visit
2023-04-01,R0006,C00001,FR,2,2,visit
2023-04-01,R0006,C00220,FR,2,0,visit
2023-04-01,R0006,C00192,FR,1,0,visit
2023-04-01,R0006,C00063,FR,0,0,visit
2023-04-01,R0006,C00386,FR,1,0,visit
2023-04-01,R0006,C00221,FR,1,0,visit
2023-04-01,R0006,C00364,FR,6,6,visit
2023-04-01,R0006,C00382,FR,0,0,visit
2023-04-01,R0006,C00024,FR,0,0,visit
2023-04-01,R0006,C00155,FR,0,0,visit
2023-04-01,R0006,C00076,FR,2,0,visit
2023-04-01,R0006,C00369,FR,1,0,visit
2023-04-01,R0006,C00156,FR,0,0,visit
2023-05-01,R0006,C00001,FR,2,2,visit
2023-05-01,R0006,C00220,FR,0,0,visit
2023-05-01,R0006,C00192,FR,0,0,visit
2023-05-01,R0006,C00063,FR,1,1,visit
2023-05-01,R0006,C00386,FR,0,0,visit
2023-05-01,R0006,C00221,FR,0,0,visit
2023-05-01,R0006,C00364,FR,7,7,visit
2023-05-01,R0006,C00382,FR,1,1,visit
2023-05-01,R0006,C00024,FR,0,0,visit
2023-05-01,R0006,C00155,FR,4,4,visit
2023-05-01,R0006,C00076,FR,2,2,visit
2023-05-01,R0006,C00369,FR,1,1,visit
2023-05-01,R0006,C00156,FR,1,0,visit
2023-06-01,R0006,C00001,FR,1,0,visit
2023-06-01,R0006,C00220,FR,1,1,visit
2023-06-01,R0006,C00192,FR,0,0,visit
2023-06-01,R0006,C00063,FR,0,0,visit
2023-06-01,R0006,C00386,FR,3,0,visit
2023-06-01,R0006,C00221,FR,0,0,visit
2023-06-01,R0006,C00364,FR,7,7,visit
2023-06-01,R0006,C00382,FR,0,0,visit
2023-06-01,R0006,C00024,FR,0,0,visit
2023-06-01,R0006,C00155,FR,0,0,visit
2023-06-01,R0006,C00076,FR,1,1,visit
2023-06-01,R0006,C00369,FR,0,0,visit
2023-06-01,R0006,C00156,FR,0,0,visit
2023-07-01,R0006,C00001,FR,0,0,visit
2023-07-01,R0006,C00220,FR,0,0,visit
2023-07-01,R0006,C00192,FR,0,0,visit
2023-07-01,R0006,C00063,FR,0,0,visit
2023-07-01,R0006,C00386,FR,0,0,visit
2023-07-01,R0006,C00221,FR,0,0,visit
2023-07-01,R0006,C00364,FR,6,0,visit
2023-07-01,R0006,C00382,FR,1,0,visit
2023-07-01,R0006,C00024,FR,1,0,visit
2023-07-01,R0006,C00155,FR,1,1,visit
2023-07-01,R0006,C00076,FR,2,0,visit
2023-07-01,R0006,C00369,FR,0,0,visit
2023-07-01,R0006,C00156,FR,0,0,visit
2023-08-01,R0006,C00001,FR,0,0,visit
2023-08-01,R0006,C00220,FR,0,0,visit
2023-08-01,R0006,C00192,FR,1,0,visit
2023-08-01,R0006,C00063,FR,2,0,visit
2023-08-01,R0006,C00386,FR,2,2,visit
2023-08-01,R0006,C00221,FR,0,0,visit
2023-08-01,R0006,C00364,FR,4,0,visit
2023-08-01,R0006,C00382,FR,0,0,visit
2023-08-01,R0006,C00024,FR,1,0,visit
2023-08-01,R0006,C00155,FR,1,1,visit
2023-08-01,R0006,C00076,FR,4,4,visit
2023-08-01,R0006,C00369,FR,0,0,visit
2023-08-01,R0006,C00156,FR,0,0,visit
2023-09-01,R0006,C00001,FR,2,0,visit
2023-09-01,R0006,C00220,FR,0,0,visit
2023-09-01,R0006,C00192,FR,1,1,visit
2023-09-01,R0006,C00063,FR,0,0,visit
2023-09-01,R0006,C00386,FR,0,0,visit
2023-09-01,R0006,C00221,FR,0,0,visit
2023-09-01,R0006,C00364,FR,2,2,visit
2023-09-01,R0006,C00382,FR,1,0,visit
2023-09-01,R0006,C00024,FR,0,0,visit
2023-09-01,R0006,C00155,FR,1,0,visit
2023-09-01,R0006,C00076,FR,1,1,visit
2023-09-01,R0006,C00369,FR,0,0,visit
2023-09-01,R0006,C00156,FR,1,0,visit
2023-10-01,R0006,C00001,FR,1,0,visit
2023-10-01,R0006,C00220,FR,0,0,visit
2023-10-01,R0006,C00192,FR,1,1,visit
2023-10-01,R0006,C00063,FR,0,0,visit
2023-10-01,R0006,C00386,FR,2,2,visit
2023-10-01,R0006,C00221,FR,1,1,visit
2023-10-01,R0006,C00364,FR,2,4,visit
2023-10-01,R0006,C00382,FR,1,2,visit
2023-10-01,R0006,C00024,FR,0,0,visit
2023-10-01,R0006,C00155,FR,3,0,visit
2023-10-01,R0006,C00076,FR,3,0,visit
2023-10-01,R0006,C00369,FR,0,0,visit
2023-10-01,R0006,C00156,FR,1,1,visit
2023-11-01,R0006,C00001,FR,1,1,visit
2023-11-01,R0006,C00220,FR,2,2,visit
2023-11-01,R0006,C00192,FR,0,0,visit
2023-11-01,R0006,C00063,FR,0,0,visit
2023-11-01,R0006,C00386,FR,2,0,visit
2023-11-01,R0006,C00221,FR,1,0,visit
2023-11-01,R0006,C00364,FR,9,0,visit
2023-11-01,R0006,C00382,FR,1,0,visit
2023-11-01,R0006,C00024,FR,0,0,visit
2023-11-01,R0006,C00155,FR,1,1,visit
2023-11-01,R0006,C00076,FR,2,0,visit
2023-11-01,R0006,C00369,FR,0,0,visit
2023-11-01,R0006,C00156,FR,1,1,visit
2023-12-01,R0006,C00001,FR,2,2,visit
2023-12-01,R0006,C00220,FR,1,1,visit
2023-12-01,R0006,C00192,FR,0,0,visit
2023-12-01,R0006,C00063,FR,0,0,visit
2023-12-01,R0006,C00386,FR,0,0,visit
2023-12-01,R0006,C00221,FR,0,0,visit
2023-12-01,R0006,C00364,FR,7,0,visit
2023-12-01,R0006,C00382,FR,0,0,visit
2023-12-01,R0006,C00024,FR,0,0,visit
2023-12-01,R0006,C00155,FR,0,0,visit
2023-12-01,R0006,C00076,FR,1,0,visit
2023-12-01,R0006,C00369,FR,0,0,visit
2023-12-01,R0006,C00156,FR,0,0,visit
2024-01-01,R0006,C00001,FR,1,1,visit
2024-01-01,R0006,C00220,FR,0,0,visit
2024-01-01,R0006,C00192,FR,0,0,visit
2024-01-01,R0006,C00063,FR,0,0,visit
2024-01-01,R0006,C00386,FR,0,0,visit
2024-01-01,R0006,C00221,FR,0,0,visit
2024-01-01,R0006,C00364,FR,6,0,visit
2024-01-01,R0006,C00382,FR,2,2,visit
2024-01-01,R0006,C00024,FR,1,0,visit
2024-01-01,R0006,C00155,FR,2,0,visit
2024-01-01,R0006,C00076,FR,1,0,visit
2024-01-01,R0006,C00369,FR,1,0,visit
2024-01-01,R0006,C00156,FR,1,0,visit
2024-02-01,R0006,C00001,FR,1,1,visit
2024-02-01,R0006,C00220,FR,1,1,visit
2024-02-01,R0006,C00192,FR,1,0,visit
2024-02-01,R0006,C00063,FR,0,0,visit
2024-02-01,R0006,C00386,FR,1,0,visit
2024-02-01,R0006,C00221,FR,1,0,visit
2024-02-01,R0006,C00364,FR,0,0,visit
2024-02-01,R0006,C00382,FR,0,0,visit
2024-02-01,R0006,C00024,FR,0,0,visit
2024-02-01,R0006,C00155,FR,1,0,visit
2024-02-01,R0006,C00076,FR,1,0,visit
2024-02-01,R0006,C00369,FR,0,0,visit
2024-02-01,R0006,C00156,FR,1,1,visit
2024-03-01,R0006,C00001,FR,0,0,visit
2024-03-01,R0006,C00220,FR,1,1,visit
2024-03-01,R0006,C00192,FR,1,1,visit
2024-03-01,R0006,C00063,FR,0,0,visit
2024-03-01,R0006,C00386,FR,2,0,visit
2024-03-01,R0006,C00221,FR,3,0,visit
2024-03-01,R0006,C00364,FR,7,0,visit
2024-03-01,R0006,C00382,FR,0,0,visit
2024-03-01,R0006,C00024,FR,3,6,visit
2024-03-01,R0006,C00155,FR,2,0,visit
2024-03-01,R0006,C00076,FR,3,3,visit
2024-03-01,R0006,C00369,FR,1,0,visit
2024-03-01,R0006,C00156,FR,0,0,visit
2024-04-01,R0006,C00001,FR,0,0,visit
2024-04-01,R0006,C00220,FR,1,1,visit
2024-04-01,R0006,C00192,FR,0,0,visit
2024-04-01,R0006,C00063,FR,1,0,visit
2024-04-01,R0006,C00386,FR,1,0,visit
2024-04-01,R0006,C00221,FR,0,0,visit
2024-04-01,R0006,C00364,FR,4,0,visit
2024-04-01,R0006,C00382,FR,1,1,visit
2024-04-01,R0006,C00024,FR,1,1,visit
2024-04-01,R0006,C00155,FR,0,0,visit
2024-04-01,R0006,C00076,FR,3,3,visit
2024-04-01,R0006,C00369,FR,2,0,visit
2024-04-01,R0006,C00156,FR,0,0,visit
2024-05-01,R0006,C00001,FR,1,0,visit
2024-05-01,R0006,C00220,FR,0,0,visit
2024-05-01,R0006,C00192,FR,0,0,visit
2024-05-01,R0006,C00063,FR,1,0,visit
2024-05-01,R0006,C00386,FR,0,0,visit
2024-05-01,R0006,C00221,FR,1,0,visit
2024-05-01,R0006,C00364,FR,3,3,visit
2024-05-01,R0006,C00382,FR,1,0,visit
2024-05-01,R0006,C00024,FR,0,0,visit
2024-05-01,R0006,C00155,FR,2,2,visit
2024-05-01,R0006,C00076,FR,0,0,visit
2024-05-01,R0006,C00369,FR,0,0,visit
2024-05-01,R0006,C00156,FR,0,0,visit
2024-06-01,R0006,C00001,FR,0,0,visit
2024-06-01,R0006,C00220,FR,0,0,visit
2024-06-01,R0006,C00192,FR,0,0,visit
2024-06-01,R0006,C00063,FR,2,0,visit
2024-06-01,R0006,C00386,FR,0,0,visit
2024-06-01,R0006,C00221,FR,1,0,visit
2024-06-01,R0006,C00364,FR,11,11,visit
2024-06-01,R0006,C00382,FR,0,0,visit
2024-06-01,R0006,C00024,FR,2,0,visit
2024-06-01,R0006,C00155,FR,5,5,visit
2024-06-01,R0006,C00076,FR,2,0,visit
2024-06-01,R0006,C00369,FR,0,0,visit
2024-06-01,R0006,C00156,FR,0,0,visit
2024-07-01,R0006,C00001,FR,0,0,visit
2024-07-01,R0006,C00220,FR,1,0,visit
2024-07-01,R0006,C00192,FR,1,0,visit
2024-07-01,R0006,C00063,FR,0,0,visit
2024-07-01,R0006,C00386,FR,0,0,visit
2024-07-01,R0006,C00221,FR,1,0,visit
2024-07-01,R0006,C00364,FR,5,5,visit
2024-07-01,R0006,C00382,FR,0,0,visit
2024-07-01,R0006,C00024,FR,2,0,visit
2024-07-01,R0006,C00155,FR,2,0,visit
2024-07-01,R0006,C00076,FR,4,0,visit
2024-07-01,R0006,C00369,FR,0,0,visit
2024-07-01,R0006,C00156,FR,0,0,visit
2024-08-01,R0006,C00001,FR,0,0,visit
2024-08-01,R0006,C00220,FR,2,0,visit
2024-08-01,R0006,C00192,FR,0,0,visit
2024-08-01,R0006,C00063,FR,0,0,visit
2024-08-01,R0006,C00386,FR,0,0,visit
2024-08-01,R0006,C00221,FR,1,0,visit
2024-08-01,R0006,C00364,FR,3,3,visit
2024-08-01,R0006,C00382,FR,1,0,visit
2024-08-01,R0006,C00024,FR,0,0,visit
2024-08-01,R0006,C00155,FR,0,0,visit
2024-08-01,R0006,C00076,FR,0,0,visit
2024-08-01,R0006,C00369,FR,0,0,visit
2024-08-01,R0006,C00156,FR,0,0,visit
2024-09-01,R0006,C00001,FR,0,0,visit
2024-09-01,R0006,C00220,FR,2,0,visit
2024-09-01,R0006,C00192,FR,2,0,visit
2024-09-01,R0006,C00063,FR,0,0,visit
2024-09-01,R0006,C00386,FR,2,2,visit
2024-09-01,R0006,C00221,FR,1,0,visit
2024-09-01,R0006,C00364,FR,7,7,visit
2024-09-01,R0006,C00382,FR,0,0,visit
2024-09-01,R0006,C00024,FR,0,0,visit
2024-09-01,R0006,C00155,FR,1,1,visit
2024-09-01,R0006,C00076,FR,0,0,visit
2024-09-01,R0006,C00369,FR,0,0,visit
2024-09-01,R0006,C00156,FR,0,0,visit
2024-10-01,R0006,C00001,FR,0,0,visit
2024-10-01,R0006,C00220,FR,1,0,visit
2024-10-01,R0006,C00192,FR,0,0,visit
2024-10-01,R0006,C00063,FR,0,0,visit
2024-10-01,R0006,C00386,FR,0,0,visit
2024-10-01,R0006,C00221,FR,0,0,visit
2024-10-01,R0006,C00364,FR,4,0,visit
2024-10-01,R0006,C00382,FR,0,0,visit
2024-10-01,R0006,C00024,FR,1,1,visit
2024-10-01,R0006,C00155,FR,3,0,visit
2024-10-01,R0006,C00076,FR,2,0,visit
2024-10-01,R0006,C00369,FR,2,2,visit
2024-10-01,R0006,C00156,FR,0,0,visit
2024-11-01,R0006,C00001,FR,1,0,visit
2024-11-01,R0006,C00220,FR,0,0,visit
2024-11-01,R0006,C00192,FR,0,0,visit
2024-11-01,R0006,C00063,FR,2,0,visit
2024-11-01,R0006,C00386,FR,0,0,visit
2024-11-01,R0006,C00221,FR,0,0,visit
2024-11-01,R0006,C00364,FR,7,0,visit
2024-11-01,R0006,C00382,FR,0,0,visit
2024-11-01,R0006,C00024,FR,0,0,visit
2024-11-01,R0006,C00155,FR,4,4,visit
2024-11-01,R0006,C00076,FR,1,1,visit
2024-11-01,R0006,C00369,FR,1,0,visit
2024-11-01,R0006,C00156,FR,0,0,visit
2024-12-01,R0006,C00001,FR,0,0,visit
2024-12-01,R0006,C00220,FR,0,0,visit
2024-12-01,R0006,C00192,FR,0,0,visit
2024-12-01,R0006,C00063,FR,1,0,visit
2024-12-01,R0006,C00386,FR,0,0,visit
2024-12-01,R0006,C00221,FR,0,0,visit
2024-12-01,R0006,C00364,FR,3,3,visit
2024-12-01,R0006,C00382,FR,1,0,visit
2024-12-01,R0006,C00024,FR,1,0,visit
2024-12-01,R0006,C00155,FR,4,0,visit
2024-12-01,R0006,C00076,FR,1,0,visit
2024-12-01,R0006,C00369,FR,0,0,visit
2024-12-01,R0006,C00156,FR,0,0,visit
2025-01-01,R0006,C00001,FR,0,0,visit
2025-01-01,R0006,C00220,FR,0,0,visit
2025-01-01,R0006,C00192,FR,1,0,visit
2025-01-01,R0006,C00063,FR,0,0,visit
2025-01-01,R0006,C00386,FR,0,0,visit
2025-01-01,R0006,C00221,FR,0,0,visit
2025-01-01,R0006,C00364,FR,8,8,visit
2025-01-01,R0006,C00382,FR,0,0,visit
2025-01-01,R0006,C00024,FR,0,0,visit
2025-01-01,R0006,C00155,FR,4,0,visit
2025-01-01,R0006,C00076,FR,2,2,visit
2025-01-01,R0006,C00369,FR,0,0,visit
2025-01-01,R0006,C00156,FR,0,0,visit
2025-02-01,R0006,C00001,FR,1,0,visit
2025-02-01,R0006,C00220,FR,0,0,visit
2025-02-01,R0006,C00192,FR,0,0,visit
2025-02-01,R0006,C00063,FR,0,0,visit
2025-02-01,R0006,C00386,FR,1,1,visit
2025-02-01,R0006,C00221,FR,1,0,visit
2025-02-01,R0006,C00364,FR,7,7,visit
2025-02-01,R0006,C00382,FR,0,0,visit
2025-02-01,R0006,C00024,FR,1,0,visit
2025-02-01,R0006,C00155,FR,2,0,visit
2025-02-01,R0006,C00076,FR,2,2,visit
2025-02-01,R0006,C00369,FR,0,0,visit
2025-02-01,R0006,C00156,FR,0,0,visit
2025-03-01,R0006,C00001,FR,1,1,visit
2025-03-01,R0006,C00220,FR,1,0,visit
2025-03-01,R0006,C00192,FR,0,0,visit
2025-03-01,R0006,C00063,FR,2,2,visit
2025-03-01,R0006,C00386,FR,0,0,visit
2025-03-01,R0006,C00221,FR,1,0,visit
2025-03-01,R0006,C00364,FR,9,9,visit
2025-03-01,R0006,C00382,FR,0,0,visit
2025-03-01,R0006,C00024,FR,0,0,visit
2025-03-01,R0006,C00155,FR,1,2,visit
2025-03-01,R0006,C00076,FR,1,0,visit
2025-03-01,R0006,C00369,FR,2,0,visit
2025-03-01,R0006,C00156,FR,0,0,visit
2025-04-01,R0006,C00001,FR,1,0,visit
2025-04-01,R0006,C00220,FR,0,0,visit
2025-04-01,R0006,C00192,FR,1,1,visit
2025-04-01,R0006,C00063,FR,0,0,visit
2025-04-01,R0006,C00386,FR,1,1,visit
2025-04-01,R0006,C00221,FR,0,0,visit
2025-04-01,R0006,C00364,FR,1,0,visit
2025-04-01,R0006,C00382,FR,0,0,visit
2025-04-01,R0006,C00024,FR,0,0,visit
2025-04-01,R0006,C00155,FR,2,2,visit
2025-04-01,R0006,C00076,FR,2,0,visit
2025-04-01,R0006,C00369,FR,0,0,visit
2025-04-01,R0006,C00156,FR,2,2,visit
2025-05-01,R0006,C00001,FR,1,0,visit
2025-05-01,R0006,C00220,FR,0,0,visit
2025-05-01,R0006,C00192,FR,1,1,visit
2025-05-01,R0006,C00063,FR,1,1,visit
2025-05-01,R0006,C00386,FR,0,0,visit
2025-05-01,R0006,C00221,FR,0,0,visit
2025-05-01,R0006,C00364,FR,3,6,visit
2025-05-01,R0006,C00382,FR,0,0,visit
2025-05-01,R0006,C00024,FR,0,0,visit
2025-05-01,R0006,C00155,FR,3,0,visit
2025-05-01,R0006,C00076,FR,4,0,visit
2025-05-01,R0006,C00369,FR,0,0,visit
2025-05-01,R0006,C00156,FR,0,0,visit
2025-06-01,R0006,C00001,FR,0,0,visit
2025-06-01,R0006,C00220,FR,0,0,visit
2025-06-01,R0006,C00192,FR,0,0,visit
2025-06-01,R0006,C00063,FR,1,1,visit
2025-06-01,R0006,C00386,FR,0,0,visit
2025-06-01,R0006,C00221,FR,0,0,visit
2025-06-01,R0006,C00364,FR,5,5,visit
2025-06-01,R0006,C00382,FR,0,0,visit
2025-06-01,R0006,C00024,FR,1,0,visit
2025-06-01,R0006,C00155,FR,3,0,visit
2025-06-01,R0006,C00076,FR,2,0,visit
2025-06-01,R0006,C00369,FR,2,2,visit
2025-06-01,R0006,C00156,FR,0,0,visit
2025-07-01,R0006,C00001,FR,0,0,visit
2025-07-01,R0006,C00220,FR,0,0,visit
2025-07-01,R0006,C00192,FR,1,1,visit
2025-07-01,R0006,C00063,FR,1,0,visit
2025-07-01,R0006,C00386,FR,0,0,visit
2025-07-01,R0006,C00221,FR,0,0,visit
2025-07-01,R0006,C00364,FR,5,0,visit
2025-07-01,R0006,C00382,FR,1,0,visit
2025-07-01,R0006,C00024,FR,1,1,visit
2025-07-01,R0006,C00155,FR,5,5,visit
2025-07-01,R0006,C00076,FR,1,0,visit
2025-07-01,R0006,C00369,FR,0,0,visit
2025-07-01,R0006,C00156,FR,0,0,visit
2025-08-01,R0006,C00001,FR,1,0,visit
2025-08-01,R0006,C00220,FR,0,0,visit
2025-08-01,R0006,C00192,FR,1,0,visit
2025-08-01,R0006,C00063,FR,0,0,visit
2025-08-01,R0006,C00386,FR,1,0,visit
2025-08-01,R0006,C00221,FR,0,0,visit
2025-08-01,R0006,C00364,FR,3,0,visit
2025-08-01,R0006,C00382,FR,0,0,visit
2025-08-01,R0006,C00024,FR,0,0,visit
2025-08-01,R0006,C00155,FR,3,0,visit
2025-08-01,R0006,C00076,FR,2,0,visit
2025-08-01,R0006,C00369,FR,3,3,visit
2025-08-01,R0006,C00156,FR,0,0,visit
2025-09-01,R0006,C00001,FR,0,0,visit
2025-09-01,R0006,C00220,FR,0,0,visit
2025-09-01,R0006,C00192,FR,0,0,visit
2025-09-01,R0006,C00063,FR,0,0,visit
2025-09-01,R0006,C00386,FR,0,0,visit
2025-09-01,R0006,C00221,FR,2,0,visit
2025-09-01,R0006,C00364,FR,8,0,visit
2025-09-01,R0006,C00382,FR,1,0,visit
2025-09-01,R0006,C00024,FR,1,1,visit
2025-09-01,R0006,C00155,FR,2,2,visit
2025-09-01,R0006,C00076,FR,4,0,visit
2025-09-01,R0006,C00369,FR,0,0,visit
2025-09-01,R0006,C00156,FR,0,0,visit
2025-10-01,R0006,C00001,FR,0,0,visit
2025-10-01,R0006,C00220,FR,1,1,visit
2025-10-01,R0006,C00192,FR,1,1,visit
2025-10-01,R0006,C00063,FR,2,0,visit
2025-10-01,R0006,C00386,FR,0,0,visit
2025-10-01,R0006,C00221,FR,2,2,visit
2025-10-01,R0006,C00364,FR,6,6,visit
2025-10-01,R0006,C00382,FR,1,0,visit
2025-10-01,R0006,C00024,FR,0,0,visit
2025-10-01,R0006,C00155,FR,2,2,visit
2025-10-01,R0006,C00076,FR,1,1,visit
2025-10-01,R0006,C00369,FR,0,0,visit
2025-10-01,R0006,C00156,FR,0,0,visit
2022-11-01,R0007,C00269,FR,2,0,visit
2022-11-01,R0007,C00061,FR,2,0,visit
2022-11-01,R0007,C00041,FR,0,0,visit
